Estado;Bacia;Nome_ANP;Nome_Operador;Campo;Operador;Contrato;Periodo;Oleo_bpd;Condensado_bpd;Petroleo_bpd;Gas_Natural_Associado_(Mm³/dia);Gas_Natural_Não Associado_(Mm³/dia);Gas_Natural_Total_(Mm³/dia);Volume_Gas_Royalties_(Mm³/dia);Agua_bpd;Instalacao_Destino;Tipo_Instalacao;Tempo_de_Producao_h_por_mes;Periodo_Carga;Corrente;Grau_API;Fracao_Destilados_Leves_Corte;Fracao_Destilados_Leves_Volume;Fracao_Destilados_Medios_Corte;Fracao_Destilados_Medios_Volume;Fracao_Destilados_Pesados_Corte;Fracao_Destilados_Pesados_Volume;Percentual_em_Volumes_Metano;Percentual_em_Volumes_Etano;Percentual_em_Volumes_Propano;Percentual_em_Volumes_Iso-Butano;Percentual_em_Volumes_Butano;Percentual_em_Volumes_Iso-Pentano;Percentual_em_Volumes_n-Pentano;Percentual_em_Volumes_Hexanos;Percentual_em_Volumes_Heptanos;Percentual_em_Volumes_Octanos;Percentual_em_Volumes_Nonanos;Percentual_em_Volumes_Decanos;Percentual_em_Volumes_Undecanos;Percentual_em_Volumes_Oxigenio;Percentual_em_Volumes_Nitrogenio;Percentual_em_Volumes_Gas Carbonico;Densidade_GLP_Gas;Densidade_GLP_Liquido;PCS_GP_KJ_por_metro_cubico;Data_Atualizacao
Rio Grande do Norte;Potiguar;3-UPN-4-RN;3UPN 0004  RN;UPANEMA;Potiguar E&P S.A.;480000038339718;2023/01;4,5763;0,0000;4,5763;0,6307;0,0000;0,6307;19,49200;0,0438;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-537-RN;7ARG537RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;11,2261;0,0000;11,2261;0,0070;0,0000;0,0070;0,21600;699,6200;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-1446D-RN;7CAM1446DRN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;4,5197;0,0000;4,5197;0,0007;0,0000;0,0007;0,02100;97,6637;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;3-PML-10-RN;3PML 0010  RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Rio Grande do Norte;Potiguar;1-UPN-1-RN;1UPN 0001  RN;UPANEMA;Potiguar E&P S.A.;480000038339718;2023/01;48,4390;0,0000;48,4390;0,8154;0,0000;0,8154;25,20100;840,9809;Estação Coletora de Upanema;INSTALACAO EMB/DESEMB;739;;;;< ºC;%;;%;> ºC;%;89,3519;3,6438;2,1064;0,5252;0,657;0,2373;0,2243;0,2086;0,1143;0,0264;0,0008;0;0;0,0059;2,6684;0,2297;2,04749;533,72615;37666,8475;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-541-RN;7ARG541RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;6,3188;0,0000;6,3188;0,0039;0,0000;0,0039;0,12100;251,6344;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;696;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-1448-RN;7CAM1448RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;3,1747;0,0000;3,1747;0,0005;0,0000;0,0005;0,01500;26,2295;;;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;3-PML-9-RN;3PML 0009  RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Bahia;Recôncavo;1-ALV-6D-BA;1-ALV-183-1-BA;MURUCUTUTU;Alvopetro;48610001295200845;2023/01;0,0000;4,7344;4,7344;0,0000;5,4886;5,4886;169,25800;2,0484;Estação Coletora de Murucututu;INSTALACAO EMB/DESEMB;329;;;;< ºC;%;;%;> ºC;%;77,5185;12,3876;4,8249;0,9298;1,7667;0,6509;0,3719;0,0723;0;0;0;0;0;0;0,3719;1,1055;2,04595;533,56117;40997,1835;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-530-RN;7ARG530RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;2,6371;0,0000;2,6371;0,0016;0,0000;0,0016;0,05100;179,9642;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-1452-RN;7CAM1452RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;4,1535;0,0000;4,1535;0,0006;0,0000;0,0006;0,01900;185,9962;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;672;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;3-PML-8-RN;3PML 0008  RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-1508-RN;7CAM1508RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;7,6413;0,0000;7,6413;0,0195;0,0000;0,0195;0,59400;194,5899;Estação Coletora Cajazeiras C;INSTALACAO EMB/DESEMB;736;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-526-RN;7ARG526RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;5,1337;0,0000;5,1337;0,0032;0,0000;0,0032;0,09900;313,9920;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-1437-RN;7CAM1437RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;9,1549;0,0000;9,1549;0,0015;0,0000;0,0015;0,04400;598,3109;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;3-PML-3-RN;3PML 0003  RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-1509-RN;7CAM1509RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;2,7470;0,0000;2,7470;0,0005;0,0000;0,0005;0,01300;74,4466;Estação Coletora Cajazeiras C;INSTALACAO EMB/DESEMB;736;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-181-RN;7ARG 0181  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;12,9247;0,0000;12,9247;0,0080;0,0000;0,0080;0,24800;784,3137;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-1453-RN;7CAM1453RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;2,8716;0,0000;2,8716;0,0005;0,0000;0,0005;0,01300;108,0624;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;1-RO-1-RN;1RO  0001  RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;8,2259;0,0000;8,2259;0,0013;0,0000;0,0013;0,03900;111,2442;;;693;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-1510-RN;7CAM1510RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;15,9465;0,0000;15,9465;0,0025;0,0000;0,0025;0,07700;286,9764;Estação Coletora Cajazeiras C;INSTALACAO EMB/DESEMB;735;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-177-RN;7ARG 0177  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;5,0771;0,0000;5,0771;0,0032;0,0000;0,0032;0,09800;542,3042;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-1412-RN;7CAM1412RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;10,5874;0,0000;10,5874;0,0017;0,0000;0,0017;0,05100;257,8309;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;743;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;7-PML-18-RN;7PML 0018  RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;7,5750;0,0000;7,5750;0,0012;0,0000;0,0012;0,03600;156,8279;;;738;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Alagoas;Alagoas;7-PIR-197D-AL;7PIR197DAL;PILAR;Origem Alagoas;480000038599701;2023/01;7,6036;0,0000;7,6036;16,7038;0,0000;16,7038;517,80900;12,5303;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;741;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;79,84;10,18;3,35;0,54;1,3;0,34;0,32;0,32;0,1;0,1;0,02;0;0,02;0;2,3;1,27;2,04448;533,36688;39391,9891;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-171-RN;7ARG 0171  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;3,7901;0,0000;3,7901;0,0024;0,0000;0,0024;0,07300;779,9910;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-1409-RN;7CAM1409RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;5,0529;0,0000;5,0529;0,0378;0,0000;0,0378;1,15600;183,7225;Estação Coletora Central de Benfica;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;7-PML-16-RN;7PML 0016  RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;5,1863;0,0000;5,1863;0,0008;0,0000;0,0008;0,02400;51,4701;;;736;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Alagoas;Alagoas;7-PIR-193D-AL;7PIR193DAL;PILAR;Origem Alagoas;480000038599701;2023/01;0,0000;0,0000;0,0000;1,4116;0,0000;1,4116;43,75800;71,2191;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;739;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;79,84;10,18;3,35;0,54;1,3;0,34;0,32;0,32;0,1;0,1;0,02;0;0,02;0;2,3;1,27;2,04448;533,36688;39391,9891;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-190-RN;7ARG 0190  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;10,1844;0,0000;10,1844;0,0063;0,0000;0,0063;0,19600;773,5044;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-AP-217-RN;7AP  0217  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;7,4780;0,0000;7,4780;0,0012;0,0000;0,0012;0,03600;211,2774;Estação Coletora Alto da Pedra A;INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;7-PML-40-RN;7PML40RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;0,5507;0,0000;0,5507;0,0001;0,0000;0,0001;0,00100;0,0635;;;295;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Alagoas;Alagoas;7-PIR-237D-AL;7PIR237DAL;PILAR;Origem Alagoas;480000038599701;2023/01;6,0798;0,0000;6,0798;8,0035;0,0000;8,0035;248,10600;12,6176;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;742;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;79,84;10,18;3,35;0,54;1,3;0,34;0,32;0,32;0,1;0,1;0,02;0;0,02;0;2,3;1,27;2,04448;533,36688;39391,9891;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-545-RN;7ARG545RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;0,6176;0,0000;0,6176;0,0004;0,0000;0,0004;0,01200;21,6593;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-717-RN;7ARG717RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;2,3384;0,0000;2,3384;0,0015;0,0000;0,0015;0,04500;55,3252;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;548;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-PML-20-RN;7PML 0020  RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;9,3872;0,0000;9,3872;0,0015;0,0000;0,0015;0,04400;427,2347;;;723;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Alagoas;Alagoas;7-PIR-218D-AL;7PIR218DAL;PILAR;Origem Alagoas;480000038599701;2023/01;21,2029;0,0000;21,2029;0,6359;0,0000;0,6359;19,71300;208,7815;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;739;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;79,84;10,18;3,35;0,54;1,3;0,34;0,32;0,32;0,1;0,1;0,02;0;0,02;0;2,3;1,27;2,04448;533,36688;39391,9891;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-538-RN;7ARG538RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;7,7148;0,0000;7,7148;0,0048;0,0000;0,0048;0,14800;708,0376;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-723-RN;7ARG723RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;1,5150;0,0000;1,5150;0,0009;0,0000;0,0009;0,02900;30,5902;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;733;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-PML-42-RN;7PML42RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;61,8623;0,0000;61,8623;0,0098;0,0000;0,0098;0,29600;1,3353;;;738;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Alagoas;Alagoas;7-PIR-243D-AL;7PIR243DAL;PILAR;Origem Alagoas;480000038599701;2023/01;0,0000;0,0000;0,0000;0,0000;1,5599;1,5599;48,35700;0,0000;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;403;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;79,84;10,18;3,35;0,54;1,3;0,34;0,32;0,32;0,1;0,1;0,02;0;0,02;0;2,3;1,27;2,04448;533,36688;39391,9891;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-536-RN;7ARG536RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;4,4351;0,0000;4,4351;0,0027;0,0000;0,0027;0,08500;594,7401;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-254-RN;7ARG 0254  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;4,3544;0,0000;4,3544;0,0027;0,0000;0,0027;0,08400;114,8503;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-PML-41-RN;7PML41RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;9,1925;0,0000;9,1925;0,0015;0,0000;0,0015;0,04300;122,9457;;;738;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Alagoas;Alagoas;7-PIR-268D-AL;7PIR268DAL;PILAR;Origem Alagoas;480000038599701;2023/01;113,9109;0,0000;113,9109;0,9977;0,0000;0,9977;30,92700;37,9172;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;744;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;79,84;10,18;3,35;0,54;1,3;0,34;0,32;0,32;0,1;0,1;0,02;0;0,02;0;2,3;1,27;2,04448;533,36688;39391,9891;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-186-RN;7ARG 0186  RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;3,0745;0,0000;3,0745;0,0019;0,0000;0,0019;0,05900;461,9652;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-718-RN;7ARG718RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;8,8145;0,0000;8,8145;0,0055;0,0000;0,0055;0,16900;689,5300;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;733;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
Rio Grande do Norte;Potiguar;7-PML-29-RN;7PML29RN;PONTA DO MEL;3R Areia;480000038169791;2023/01;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;;;;< ºC;%;;%;> ºC;%;65,4611;13,8964;10,2587;2,1314;3,4326;0,9544;0,8689;0,5266;0,2566;0,0911;0,0141;0,0024;0;0,0181;1,78;0,3076;2,04218;533,10357;41701,2528;13/03/2023
Alagoas;Alagoas;7-PIR-248D-AL;7PIR248DAL;PILAR;Origem Alagoas;480000038599701;2023/01;10,3735;0,0000;10,3735;0,2871;0,0000;0,2871;8,90000;46,4756;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;742;2017/02;Alagoano;40,8;< 210ºC;30.74%;210ºC a 500ºC;48.66%;> 500ºC;20.6%;79,84;10,18;3,35;0,54;1,3;0,34;0,32;0,32;0,1;0,1;0,02;0;0,02;0;2,3;1,27;2,04448;533,36688;39391,9891;13/03/2023
Rio Grande do Norte;Potiguar;7-ARG-528-RN;7ARG528RN;ALTO DO RODRIGUES;Petrobras;480000037849704;2023/01;3,4951;0,0000;3,4951;0,0022;0,0000;0,0022;0,06700;66,5535;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;13/03/2023
